,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
9157,2009,0.0,EG.FEC.RNEW.ZS,OMN,Oman,Middle East & North Africa,High income,Not classified
9158,2010,0.0,EG.FEC.RNEW.ZS,OMN,Oman,Middle East & North Africa,High income,Not classified
9159,2011,0.0,EG.FEC.RNEW.ZS,OMN,Oman,Middle East & North Africa,High income,Not classified
9160,2012,0.0,EG.FEC.RNEW.ZS,OMN,Oman,Middle East & North Africa,High income,Not classified
9161,2013,0.0005,EG.FEC.RNEW.ZS,OMN,Oman,Middle East & North Africa,High income,Not classified
9162,2014,0.0005,EG.FEC.RNEW.ZS,OMN,Oman,Middle East & North Africa,High income,Not classified
9163,2015,0.0017000000000000001,EG.FEC.RNEW.ZS,OMN,Oman,Middle East & North Africa,High income,Not classified
9164,2000,51.0541000366,EG.FEC.RNEW.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
9165,2001,51.5448989868,EG.FEC.RNEW.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
9166,2002,51.3940010071,EG.FEC.RNEW.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
9167,2003,50.0932998657,EG.FEC.RNEW.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
9168,2004,47.9276008606,EG.FEC.RNEW.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
9169,2005,47.9621009827,EG.FEC.RNEW.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
9170,2006,47.0434989929,EG.FEC.RNEW.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
9171,2007,44.8478012085,EG.FEC.RNEW.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
9172,2008,46.6292991638,EG.FEC.RNEW.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
9173,2009,46.4262008667,EG.FEC.RNEW.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
9174,2010,47.3987998962,EG.FEC.RNEW.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
9175,2011,46.7611999512,EG.FEC.RNEW.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
9176,2012,47.2011985779,EG.FEC.RNEW.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
9177,2013,48.132598877,EG.FEC.RNEW.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
9178,2014,47.2154006958,EG.FEC.RNEW.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
9179,2015,45.8781013489,EG.FEC.RNEW.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
9180,2000,0.0,EG.FEC.RNEW.ZS,PLW,Palau,East Asia & Pacific,High income,IBRD
9181,2001,0.0,EG.FEC.RNEW.ZS,PLW,Palau,East Asia & Pacific,High income,IBRD
9182,2002,0.0,EG.FEC.RNEW.ZS,PLW,Palau,East Asia & Pacific,High income,IBRD
9183,2003,0.0,EG.FEC.RNEW.ZS,PLW,Palau,East Asia & Pacific,High income,IBRD
9184,2004,0.0,EG.FEC.RNEW.ZS,PLW,Palau,East Asia & Pacific,High income,IBRD
9185,2005,0.0,EG.FEC.RNEW.ZS,PLW,Palau,East Asia & Pacific,High income,IBRD
9186,2006,0.0,EG.FEC.RNEW.ZS,PLW,Palau,East Asia & Pacific,High income,IBRD
9187,2007,0.0,EG.FEC.RNEW.ZS,PLW,Palau,East Asia & Pacific,High income,IBRD
9188,2008,0.0,EG.FEC.RNEW.ZS,PLW,Palau,East Asia & Pacific,High income,IBRD
9189,2009,0.0,EG.FEC.RNEW.ZS,PLW,Palau,East Asia & Pacific,High income,IBRD
9190,2010,0.0,EG.FEC.RNEW.ZS,PLW,Palau,East Asia & Pacific,High income,IBRD
9191,2011,0.0,EG.FEC.RNEW.ZS,PLW,Palau,East Asia & Pacific,High income,IBRD
9192,2012,0.0,EG.FEC.RNEW.ZS,PLW,Palau,East Asia & Pacific,High income,IBRD
9193,2013,0.0,EG.FEC.RNEW.ZS,PLW,Palau,East Asia & Pacific,High income,IBRD
9194,2014,0.0160000008,EG.FEC.RNEW.ZS,PLW,Palau,East Asia & Pacific,High income,IBRD
9195,2015,0.0439999998,EG.FEC.RNEW.ZS,PLW,Palau,East Asia & Pacific,High income,IBRD
9196,2000,27.6739997864,EG.FEC.RNEW.ZS,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
9197,2001,24.0394992828,EG.FEC.RNEW.ZS,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
9198,2002,28.705499649,EG.FEC.RNEW.ZS,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
9199,2003,27.4479007721,EG.FEC.RNEW.ZS,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
9200,2004,28.2084999084,EG.FEC.RNEW.ZS,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
9201,2005,22.7658004761,EG.FEC.RNEW.ZS,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
9202,2006,22.0918998718,EG.FEC.RNEW.ZS,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
9203,2007,22.8082008362,EG.FEC.RNEW.ZS,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
9204,2008,23.3607006073,EG.FEC.RNEW.ZS,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
9205,2009,20.3684997559,EG.FEC.RNEW.ZS,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
9206,2010,20.6000003815,EG.FEC.RNEW.ZS,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
9207,2011,19.6916007996,EG.FEC.RNEW.ZS,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
9208,2012,21.2525005341,EG.FEC.RNEW.ZS,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
9209,2013,20.7227993011,EG.FEC.RNEW.ZS,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
9210,2014,19.7833995819,EG.FEC.RNEW.ZS,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
9211,2015,21.9006996155,EG.FEC.RNEW.ZS,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
9212,2000,66.3788986206,EG.FEC.RNEW.ZS,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
9213,2001,63.4406013489,EG.FEC.RNEW.ZS,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
9214,2002,62.4855003357,EG.FEC.RNEW.ZS,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
9215,2003,60.3979988098,EG.FEC.RNEW.ZS,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
9216,2004,57.4807014465,EG.FEC.RNEW.ZS,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
9217,2005,58.5643997192,EG.FEC.RNEW.ZS,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
9218,2006,58.8559989929,EG.FEC.RNEW.ZS,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
9219,2007,57.1300010681,EG.FEC.RNEW.ZS,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
9220,2008,56.925201416,EG.FEC.RNEW.ZS,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
9221,2009,56.0168991089,EG.FEC.RNEW.ZS,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
9222,2010,55.2533988953,EG.FEC.RNEW.ZS,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
9223,2011,54.7341003418,EG.FEC.RNEW.ZS,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
9224,2012,55.4477996826,EG.FEC.RNEW.ZS,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
9225,2013,53.8860015869,EG.FEC.RNEW.ZS,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
9226,2014,52.4035987854,EG.FEC.RNEW.ZS,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
9227,2015,50.6780014038,EG.FEC.RNEW.ZS,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
9228,2000,70.4143981934,EG.FEC.RNEW.ZS,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
9229,2001,69.8432006836,EG.FEC.RNEW.ZS,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
9230,2002,67.6830978394,EG.FEC.RNEW.ZS,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
9231,2003,67.0501022339,EG.FEC.RNEW.ZS,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
9232,2004,66.7547988892,EG.FEC.RNEW.ZS,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
9233,2005,68.8097991943,EG.FEC.RNEW.ZS,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
9234,2006,67.2301025391,EG.FEC.RNEW.ZS,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
9235,2007,66.7547988892,EG.FEC.RNEW.ZS,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
9236,2008,66.6011962891,EG.FEC.RNEW.ZS,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
9237,2009,66.3789978027,EG.FEC.RNEW.ZS,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
9238,2010,63.6138000488,EG.FEC.RNEW.ZS,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
9239,2011,62.4430999756,EG.FEC.RNEW.ZS,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
9240,2012,63.4174003601,EG.FEC.RNEW.ZS,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
9241,2013,62.5381011963,EG.FEC.RNEW.ZS,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
9242,2014,62.5256004333,EG.FEC.RNEW.ZS,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
9243,2015,60.5124015808,EG.FEC.RNEW.ZS,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
9244,2000,38.5722999573,EG.FEC.RNEW.ZS,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
9245,2001,41.2309989929,EG.FEC.RNEW.ZS,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
9246,2002,40.2070999146,EG.FEC.RNEW.ZS,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
9247,2003,40.9118003845,EG.FEC.RNEW.ZS,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
9248,2004,37.8308982849,EG.FEC.RNEW.ZS,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
9249,2005,38.3468017578,EG.FEC.RNEW.ZS,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
9250,2006,38.6967010498,EG.FEC.RNEW.ZS,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
9251,2007,36.0481987,EG.FEC.RNEW.ZS,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
9252,2008,33.7090988159,EG.FEC.RNEW.ZS,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
9253,2009,32.9168014526,EG.FEC.RNEW.ZS,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
9254,2010,32.1669998169,EG.FEC.RNEW.ZS,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
9255,2011,30.6333999634,EG.FEC.RNEW.ZS,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
9256,2012,30.7961006165,EG.FEC.RNEW.ZS,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
9257,2013,28.3526000977,EG.FEC.RNEW.ZS,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
9258,2014,28.5688991547,EG.FEC.RNEW.ZS,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
9259,2015,27.4379997253,EG.FEC.RNEW.ZS,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
9260,2000,34.8480987549,EG.FEC.RNEW.ZS,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
9261,2001,33.5378990173,EG.FEC.RNEW.ZS,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
9262,2002,32.8302993774,EG.FEC.RNEW.ZS,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
9263,2003,32.052898407,EG.FEC.RNEW.ZS,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
9264,2004,31.3160991669,EG.FEC.RNEW.ZS,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
9265,2005,31.4325008392,EG.FEC.RNEW.ZS,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
9266,2006,32.5994987488,EG.FEC.RNEW.ZS,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
9267,2007,31.2063007355,EG.FEC.RNEW.ZS,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
9268,2008,31.7297992706,EG.FEC.RNEW.ZS,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
9269,2009,31.226600647,EG.FEC.RNEW.ZS,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
9270,2010,28.8145999908,EG.FEC.RNEW.ZS,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
9271,2011,29.4013996124,EG.FEC.RNEW.ZS,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
9272,2012,28.7448005676,EG.FEC.RNEW.ZS,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
9273,2013,27.8388996124,EG.FEC.RNEW.ZS,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
9274,2014,27.1399002075,EG.FEC.RNEW.ZS,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
9275,2015,25.8654994965,EG.FEC.RNEW.ZS,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
9276,2000,6.9275999069,EG.FEC.RNEW.ZS,POL,Poland,Europe & Central Asia,High income,IBRD
9277,2001,7.2923998833,EG.FEC.RNEW.ZS,POL,Poland,Europe & Central Asia,High income,IBRD
9278,2002,7.4910001755,EG.FEC.RNEW.ZS,POL,Poland,Europe & Central Asia,High income,IBRD
9279,2003,7.293900013,EG.FEC.RNEW.ZS,POL,Poland,Europe & Central Asia,High income,IBRD
9280,2004,7.3109002113,EG.FEC.RNEW.ZS,POL,Poland,Europe & Central Asia,High income,IBRD
9281,2005,7.2161998749,EG.FEC.RNEW.ZS,POL,Poland,Europe & Central Asia,High income,IBRD
9282,2006,7.1841001511,EG.FEC.RNEW.ZS,POL,Poland,Europe & Central Asia,High income,IBRD
9283,2007,7.2760000229,EG.FEC.RNEW.ZS,POL,Poland,Europe & Central Asia,High income,IBRD
9284,2008,8.011300087,EG.FEC.RNEW.ZS,POL,Poland,Europe & Central Asia,High income,IBRD
9285,2009,8.842499733,EG.FEC.RNEW.ZS,POL,Poland,Europe & Central Asia,High income,IBRD
9286,2010,9.4891004562,EG.FEC.RNEW.ZS,POL,Poland,Europe & Central Asia,High income,IBRD
9287,2011,10.4386997223,EG.FEC.RNEW.ZS,POL,Poland,Europe & Central Asia,High income,IBRD
9288,2012,10.9133996964,EG.FEC.RNEW.ZS,POL,Poland,Europe & Central Asia,High income,IBRD
9289,2013,11.4137001038,EG.FEC.RNEW.ZS,POL,Poland,Europe & Central Asia,High income,IBRD
9290,2014,11.5761003494,EG.FEC.RNEW.ZS,POL,Poland,Europe & Central Asia,High income,IBRD
9291,2015,11.8677997589,EG.FEC.RNEW.ZS,POL,Poland,Europe & Central Asia,High income,IBRD
9292,2000,20.1156005859,EG.FEC.RNEW.ZS,PRT,Portugal,Europe & Central Asia,High income,Not classified
9293,2001,20.8292007446,EG.FEC.RNEW.ZS,PRT,Portugal,Europe & Central Asia,High income,Not classified
9294,2002,18.2814998627,EG.FEC.RNEW.ZS,PRT,Portugal,Europe & Central Asia,High income,Not classified
9295,2003,22.0935001373,EG.FEC.RNEW.ZS,PRT,Portugal,Europe & Central Asia,High income,Not classified
9296,2004,19.8707008362,EG.FEC.RNEW.ZS,PRT,Portugal,Europe & Central Asia,High income,Not classified
9297,2005,18.0743999481,EG.FEC.RNEW.ZS,PRT,Portugal,Europe & Central Asia,High income,Not classified
9298,2006,22.3332004547,EG.FEC.RNEW.ZS,PRT,Portugal,Europe & Central Asia,High income,Not classified
9299,2007,23.1487998962,EG.FEC.RNEW.ZS,PRT,Portugal,Europe & Central Asia,High income,Not classified
9300,2008,23.190700531,EG.FEC.RNEW.ZS,PRT,Portugal,Europe & Central Asia,High income,Not classified
9301,2009,24.8973999023,EG.FEC.RNEW.ZS,PRT,Portugal,Europe & Central Asia,High income,Not classified
9302,2010,27.8269996643,EG.FEC.RNEW.ZS,PRT,Portugal,Europe & Central Asia,High income,Not classified
9303,2011,27.2176990509,EG.FEC.RNEW.ZS,PRT,Portugal,Europe & Central Asia,High income,Not classified
9304,2012,25.5165996552,EG.FEC.RNEW.ZS,PRT,Portugal,Europe & Central Asia,High income,Not classified
9305,2013,30.1735992432,EG.FEC.RNEW.ZS,PRT,Portugal,Europe & Central Asia,High income,Not classified
9306,2014,30.4589004517,EG.FEC.RNEW.ZS,PRT,Portugal,Europe & Central Asia,High income,Not classified
9307,2015,27.2049999237,EG.FEC.RNEW.ZS,PRT,Portugal,Europe & Central Asia,High income,Not classified
9308,2000,0.7335000038,EG.FEC.RNEW.ZS,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
9309,2001,0.9416000247,EG.FEC.RNEW.ZS,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
9310,2002,0.9492999911000001,EG.FEC.RNEW.ZS,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
9311,2003,1.0861999989,EG.FEC.RNEW.ZS,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
9312,2004,0.5717999935,EG.FEC.RNEW.ZS,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
9313,2005,0.5527999997,EG.FEC.RNEW.ZS,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
9314,2006,0.5691999793,EG.FEC.RNEW.ZS,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
9315,2007,0.6657000184,EG.FEC.RNEW.ZS,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
9316,2008,0.6747999787,EG.FEC.RNEW.ZS,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
9317,2009,0.7336999774,EG.FEC.RNEW.ZS,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
9318,2010,0.5735999942000001,EG.FEC.RNEW.ZS,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
9319,2011,0.6730999947,EG.FEC.RNEW.ZS,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
9320,2012,0.6985999942000001,EG.FEC.RNEW.ZS,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
9321,2013,1.3932000399,EG.FEC.RNEW.ZS,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
9322,2014,1.6279000044,EG.FEC.RNEW.ZS,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
9323,2015,1.8373999596,EG.FEC.RNEW.ZS,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
9324,2000,0.0,EG.FEC.RNEW.ZS,QAT,Qatar,Middle East & North Africa,High income,Not classified
9325,2001,0.0,EG.FEC.RNEW.ZS,QAT,Qatar,Middle East & North Africa,High income,Not classified
9326,2002,0.0,EG.FEC.RNEW.ZS,QAT,Qatar,Middle East & North Africa,High income,Not classified
9327,2003,0.0,EG.FEC.RNEW.ZS,QAT,Qatar,Middle East & North Africa,High income,Not classified
9328,2004,0.0,EG.FEC.RNEW.ZS,QAT,Qatar,Middle East & North Africa,High income,Not classified
9329,2005,0.0,EG.FEC.RNEW.ZS,QAT,Qatar,Middle East & North Africa,High income,Not classified
9330,2006,0.0,EG.FEC.RNEW.ZS,QAT,Qatar,Middle East & North Africa,High income,Not classified
9331,2007,0.0,EG.FEC.RNEW.ZS,QAT,Qatar,Middle East & North Africa,High income,Not classified
9332,2008,0.0,EG.FEC.RNEW.ZS,QAT,Qatar,Middle East & North Africa,High income,Not classified
9333,2009,0.0,EG.FEC.RNEW.ZS,QAT,Qatar,Middle East & North Africa,High income,Not classified
9334,2010,0.0,EG.FEC.RNEW.ZS,QAT,Qatar,Middle East & North Africa,High income,Not classified
9335,2011,0.0,EG.FEC.RNEW.ZS,QAT,Qatar,Middle East & North Africa,High income,Not classified
9336,2012,0.0,EG.FEC.RNEW.ZS,QAT,Qatar,Middle East & North Africa,High income,Not classified
9337,2013,0.0,EG.FEC.RNEW.ZS,QAT,Qatar,Middle East & North Africa,High income,Not classified
9338,2014,0.0,EG.FEC.RNEW.ZS,QAT,Qatar,Middle East & North Africa,High income,Not classified
9339,2015,0.0,EG.FEC.RNEW.ZS,QAT,Qatar,Middle East & North Africa,High income,Not classified
9340,2000,16.3668994904,EG.FEC.RNEW.ZS,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
9341,2001,13.394200325,EG.FEC.RNEW.ZS,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
9342,2002,14.4010000229,EG.FEC.RNEW.ZS,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
9343,2003,15.6712999344,EG.FEC.RNEW.ZS,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
9344,2004,17.2749996185,EG.FEC.RNEW.ZS,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
9345,2005,18.5098991394,EG.FEC.RNEW.ZS,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
9346,2006,17.4102993011,EG.FEC.RNEW.ZS,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
9347,2007,18.196100235,EG.FEC.RNEW.ZS,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
9348,2008,20.4302005768,EG.FEC.RNEW.ZS,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
9349,2009,22.1833992004,EG.FEC.RNEW.ZS,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
9350,2010,24.0960998535,EG.FEC.RNEW.ZS,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
9351,2011,21.1124992371,EG.FEC.RNEW.ZS,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
9352,2012,21.5499992371,EG.FEC.RNEW.ZS,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
9353,2013,23.091299057,EG.FEC.RNEW.ZS,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
9354,2014,24.3328990936,EG.FEC.RNEW.ZS,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
9355,2015,23.6928005219,EG.FEC.RNEW.ZS,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
9356,2000,3.4964001179,EG.FEC.RNEW.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
9357,2001,3.6208000182999998,EG.FEC.RNEW.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
9358,2002,3.4584999084,EG.FEC.RNEW.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
9359,2003,3.2794001102,EG.FEC.RNEW.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
9360,2004,3.5536000729,EG.FEC.RNEW.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
9361,2005,3.6142001152,EG.FEC.RNEW.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
9362,2006,3.4830999374,EG.FEC.RNEW.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
9363,2007,3.6684000492,EG.FEC.RNEW.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
9364,2008,3.3069999218,EG.FEC.RNEW.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
9365,2009,3.5987999439,EG.FEC.RNEW.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
9366,2010,3.3420000076,EG.FEC.RNEW.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
9367,2011,3.2270998955,EG.FEC.RNEW.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
9368,2012,3.2442998886,EG.FEC.RNEW.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
9369,2013,3.6068000793,EG.FEC.RNEW.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
9370,2014,3.2960999012,EG.FEC.RNEW.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
9371,2015,3.2002999783,EG.FEC.RNEW.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
9372,2000,86.7752990723,EG.FEC.RNEW.ZS,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
9373,2001,86.8900985718,EG.FEC.RNEW.ZS,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
9374,2002,87.1268997192,EG.FEC.RNEW.ZS,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
9375,2003,87.3010025024,EG.FEC.RNEW.ZS,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
9376,2004,87.5492019653,EG.FEC.RNEW.ZS,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
9377,2005,89.2527999878,EG.FEC.RNEW.ZS,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
9378,2006,90.5898971558,EG.FEC.RNEW.ZS,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
9379,2007,90.3145980835,EG.FEC.RNEW.ZS,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
9380,2008,90.6320037842,EG.FEC.RNEW.ZS,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
9381,2009,90.5430984497,EG.FEC.RNEW.ZS,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
9382,2010,90.6569976807,EG.FEC.RNEW.ZS,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
9383,2011,89.6448974609,EG.FEC.RNEW.ZS,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
